Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"06037555002","14000US06037555002","Census Tract 5550.02","Census Tract 5550.02, Los Angeles County, California","ca","140","00","ACSSF","0005681",,,,,"06","037",,,,"555002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,1472,534,24,488,148,680,279
"06037555102","14000US06037555102","Census Tract 5551.02","Census Tract 5551.02, Los Angeles County, California","ca","140","00","ACSSF","0005682",,,,,"06","037",,,,"555102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5987,1181,577,54,1564,71,2308,232
"06037555103","14000US06037555103","Census Tract 5551.03","Census Tract 5551.03, Los Angeles County, California","ca","140","00","ACSSF","0005683",,,,,"06","037",,,,"555103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873,1722,490,0,1726,0,741,194
"06037555104","14000US06037555104","Census Tract 5551.04","Census Tract 5551.04, Los Angeles County, California","ca","140","00","ACSSF","0005684",,,,,"06","037",,,,"555104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210,1472,364,65,772,0,1421,116
"06037555202","14000US06037555202","Census Tract 5552.02","Census Tract 5552.02, Los Angeles County, California","ca","140","00","ACSSF","0005685",,,,,"06","037",,,,"555202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661,2766,93,0,347,0,107,348
"06037555211","14000US06037555211","Census Tract 5552.11","Census Tract 5552.11, Los Angeles County, California","ca","140","00","ACSSF","0005686",,,,,"06","037",,,,"555211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5652,1145,4,25,446,0,3895,137
"06037555212","14000US06037555212","Census Tract 5552.12","Census Tract 5552.12, Los Angeles County, California","ca","140","00","ACSSF","0005687",,,,,"06","037",,,,"555212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,1172,153,22,343,0,3343,77
"06037570001","14000US06037570001","Census Tract 5700.01","Census Tract 5700.01, Los Angeles County, California","ca","140","00","ACSSF","0005688",,,,,"06","037",,,,"570001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4764,2167,372,20,986,235,620,364
"06037570002","14000US06037570002","Census Tract 5700.02","Census Tract 5700.02, Los Angeles County, California","ca","140","00","ACSSF","0005689",,,,,"06","037",,,,"570002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679,1581,321,8,343,84,200,142
"06037570003","14000US06037570003","Census Tract 5700.03","Census Tract 5700.03, Los Angeles County, California","ca","140","00","ACSSF","0005690",,,,,"06","037",,,,"570003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119,1988,370,12,759,0,845,145
"06037570100","14000US06037570100","Census Tract 5701","Census Tract 5701, Los Angeles County, California","ca","140","00","ACSSF","0005691",,,,,"06","037",,,,"570100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3192,1218,679,0,538,22,674,61
"06037570202","14000US06037570202","Census Tract 5702.02","Census Tract 5702.02, Los Angeles County, California","ca","140","00","ACSSF","0005692",,,,,"06","037",,,,"570202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6124,1776,920,33,620,111,2570,94
"06037570203","14000US06037570203","Census Tract 5702.03","Census Tract 5702.03, Los Angeles County, California","ca","140","00","ACSSF","0005693",,,,,"06","037",,,,"570203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165,759,1003,0,147,43,2170,43
"06037570204","14000US06037570204","Census Tract 5702.04","Census Tract 5702.04, Los Angeles County, California","ca","140","00","ACSSF","0005694",,,,,"06","037",,,,"570204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201,1281,745,51,531,0,1432,161
"06037570301","14000US06037570301","Census Tract 5703.01","Census Tract 5703.01, Los Angeles County, California","ca","140","00","ACSSF","0005695",,,,,"06","037",,,,"570301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7273,1798,943,140,583,60,3253,496
"06037570303","14000US06037570303","Census Tract 5703.03","Census Tract 5703.03, Los Angeles County, California","ca","140","00","ACSSF","0005696",,,,,"06","037",,,,"570303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471,971,826,138,370,170,1636,360
"06037570304","14000US06037570304","Census Tract 5703.04","Census Tract 5703.04, Los Angeles County, California","ca","140","00","ACSSF","0005697",,,,,"06","037",,,,"570304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094,965,997,122,496,11,2350,153
"06037570402","14000US06037570402","Census Tract 5704.02","Census Tract 5704.02, Los Angeles County, California","ca","140","00","ACSSF","0005698",,,,,"06","037",,,,"570402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,761,1291,0,150,67,987,144
"06037570403","14000US06037570403","Census Tract 5704.03","Census Tract 5704.03, Los Angeles County, California","ca","140","00","ACSSF","0005699",,,,,"06","037",,,,"570403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832,894,244,0,324,0,3276,94
"06037570404","14000US06037570404","Census Tract 5704.04","Census Tract 5704.04, Los Angeles County, California","ca","140","00","ACSSF","0005700",,,,,"06","037",,,,"570404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3676,876,682,38,33,157,1741,149
"06037570501","14000US06037570501","Census Tract 5705.01","Census Tract 5705.01, Los Angeles County, California","ca","140","00","ACSSF","0005701",,,,,"06","037",,,,"570501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8042,2102,1540,0,601,625,2938,236
"06037570502","14000US06037570502","Census Tract 5705.02","Census Tract 5705.02, Los Angeles County, California","ca","140","00","ACSSF","0005702",,,,,"06","037",,,,"570502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6588,1692,354,12,1368,94,2290,778
"06037570601","14000US06037570601","Census Tract 5706.01","Census Tract 5706.01, Los Angeles County, California","ca","140","00","ACSSF","0005703",,,,,"06","037",,,,"570601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5610,1267,1043,333,687,28,2179,73
"06037570602","14000US06037570602","Census Tract 5706.02","Census Tract 5706.02, Los Angeles County, California","ca","140","00","ACSSF","0005704",,,,,"06","037",,,,"570602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6177,1654,736,131,1853,52,1457,294
"06037570603","14000US06037570603","Census Tract 5706.03","Census Tract 5706.03, Los Angeles County, California","ca","140","00","ACSSF","0005705",,,,,"06","037",,,,"570603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172,1158,2381,0,308,242,842,241
"06037570701","14000US06037570701","Census Tract 5707.01","Census Tract 5707.01, Los Angeles County, California","ca","140","00","ACSSF","0005706",,,,,"06","037",,,,"570701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7372,2024,1476,0,2010,0,1234,628
"06037570702","14000US06037570702","Census Tract 5707.02","Census Tract 5707.02, Los Angeles County, California","ca","140","00","ACSSF","0005707",,,,,"06","037",,,,"570702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296,1072,365,80,286,6,367,120
"06037570800","14000US06037570800","Census Tract 5708","Census Tract 5708, Los Angeles County, California","ca","140","00","ACSSF","0005708",,,,,"06","037",,,,"570800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300,3363,332,43,799,9,516,238
"06037570901","14000US06037570901","Census Tract 5709.01","Census Tract 5709.01, Los Angeles County, California","ca","140","00","ACSSF","0005709",,,,,"06","037",,,,"570901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5752,3356,341,69,880,17,646,443
"06037570902","14000US06037570902","Census Tract 5709.02","Census Tract 5709.02, Los Angeles County, California","ca","140","00","ACSSF","0005710",,,,,"06","037",,,,"570902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583,1931,246,0,463,0,548,395
"06037571000","14000US06037571000","Census Tract 5710","Census Tract 5710, Los Angeles County, California","ca","140","00","ACSSF","0005711",,,,,"06","037",,,,"571000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5628,4200,243,0,588,8,138,451
"06037571101","14000US06037571101","Census Tract 5711.01","Census Tract 5711.01, Los Angeles County, California","ca","140","00","ACSSF","0005712",,,,,"06","037",,,,"571101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,3024,85,0,398,17,534,344
"06037571102","14000US06037571102","Census Tract 5711.02","Census Tract 5711.02, Los Angeles County, California","ca","140","00","ACSSF","0005713",,,,,"06","037",,,,"571102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4073,2414,229,16,510,248,327,329
"06037571200","14000US06037571200","Census Tract 5712","Census Tract 5712, Los Angeles County, California","ca","140","00","ACSSF","0005714",,,,,"06","037",,,,"571200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8175,5101,670,108,1070,0,629,597
"06037571300","14000US06037571300","Census Tract 5713","Census Tract 5713, Los Angeles County, California","ca","140","00","ACSSF","0005715",,,,,"06","037",,,,"571300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484,2663,472,0,750,16,348,235
"06037571400","14000US06037571400","Census Tract 5714","Census Tract 5714, Los Angeles County, California","ca","140","00","ACSSF","0005716",,,,,"06","037",,,,"571400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844,2570,488,20,935,24,593,214
"06037571502","14000US06037571502","Census Tract 5715.02","Census Tract 5715.02, Los Angeles County, California","ca","140","00","ACSSF","0005717",,,,,"06","037",,,,"571502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4739,1694,975,34,977,31,855,173
"06037571503","14000US06037571503","Census Tract 5715.03","Census Tract 5715.03, Los Angeles County, California","ca","140","00","ACSSF","0005718",,,,,"06","037",,,,"571503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878,1190,734,0,1011,0,617,326
"06037571504","14000US06037571504","Census Tract 5715.04","Census Tract 5715.04, Los Angeles County, California","ca","140","00","ACSSF","0005719",,,,,"06","037",,,,"571504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512,1641,783,0,432,60,1288,308
"06037571600","14000US06037571600","Census Tract 5716","Census Tract 5716, Los Angeles County, California","ca","140","00","ACSSF","0005720",,,,,"06","037",,,,"571600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309,338,1214,0,60,0,663,34
"06037571701","14000US06037571701","Census Tract 5717.01","Census Tract 5717.01, Los Angeles County, California","ca","140","00","ACSSF","0005721",,,,,"06","037",,,,"571701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6247,2388,847,0,628,77,1955,352
"06037571703","14000US06037571703","Census Tract 5717.03","Census Tract 5717.03, Los Angeles County, California","ca","140","00","ACSSF","0005722",,,,,"06","037",,,,"571703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3557,997,512,94,354,0,1475,125
"06037571704","14000US06037571704","Census Tract 5717.04","Census Tract 5717.04, Los Angeles County, California","ca","140","00","ACSSF","0005723",,,,,"06","037",,,,"571704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076,1029,686,42,331,0,1951,37
"06037571800","14000US06037571800","Census Tract 5718","Census Tract 5718, Los Angeles County, California","ca","140","00","ACSSF","0005724",,,,,"06","037",,,,"571800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222,1959,318,0,435,0,449,61
"06037571900","14000US06037571900","Census Tract 5719","Census Tract 5719, Los Angeles County, California","ca","140","00","ACSSF","0005725",,,,,"06","037",,,,"571900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,3210,660,36,550,0,529,428
"06037572001","14000US06037572001","Census Tract 5720.01","Census Tract 5720.01, Los Angeles County, California","ca","140","00","ACSSF","0005726",,,,,"06","037",,,,"572001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5957,3674,345,0,721,0,721,496
"06037572002","14000US06037572002","Census Tract 5720.02","Census Tract 5720.02, Los Angeles County, California","ca","140","00","ACSSF","0005727",,,,,"06","037",,,,"572002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4723,2365,1145,0,752,82,148,231
"06037572100","14000US06037572100","Census Tract 5721","Census Tract 5721, Los Angeles County, California","ca","140","00","ACSSF","0005728",,,,,"06","037",,,,"572100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,544,146,6,287,8,54,68
"06037572201","14000US06037572201","Census Tract 5722.01","Census Tract 5722.01, Los Angeles County, California","ca","140","00","ACSSF","0005729",,,,,"06","037",,,,"572201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5592,2265,982,20,1504,0,585,236
"06037572202","14000US06037572202","Census Tract 5722.02","Census Tract 5722.02, Los Angeles County, California","ca","140","00","ACSSF","0005730",,,,,"06","037",,,,"572202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614,1330,452,0,1027,200,534,71
"06037572301","14000US06037572301","Census Tract 5723.01","Census Tract 5723.01, Los Angeles County, California","ca","140","00","ACSSF","0005731",,,,,"06","037",,,,"572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841,2022,297,0,690,25,677,130
"06037572302","14000US06037572302","Census Tract 5723.02","Census Tract 5723.02, Los Angeles County, California","ca","140","00","ACSSF","0005732",,,,,"06","037",,,,"572302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610,1263,452,33,856,80,776,150
"06037572400","14000US06037572400","Census Tract 5724","Census Tract 5724, Los Angeles County, California","ca","140","00","ACSSF","0005733",,,,,"06","037",,,,"572400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,435,433,0,234,17,129,177
"06037572500","14000US06037572500","Census Tract 5725","Census Tract 5725, Los Angeles County, California","ca","140","00","ACSSF","0005734",,,,,"06","037",,,,"572500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643,1202,749,0,786,0,664,242
"06037572600","14000US06037572600","Census Tract 5726","Census Tract 5726, Los Angeles County, California","ca","140","00","ACSSF","0005735",,,,,"06","037",,,,"572600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357,1755,478,47,1789,80,966,242
"06037572700","14000US06037572700","Census Tract 5727","Census Tract 5727, Los Angeles County, California","ca","140","00","ACSSF","0005736",,,,,"06","037",,,,"572700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268,1386,354,26,2444,165,578,315
"06037572800","14000US06037572800","Census Tract 5728","Census Tract 5728, Los Angeles County, California","ca","140","00","ACSSF","0005737",,,,,"06","037",,,,"572800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,431,324,16,71,4,34,106
"06037572900","14000US06037572900","Census Tract 5729","Census Tract 5729, Los Angeles County, California","ca","140","00","ACSSF","0005738",,,,,"06","037",,,,"572900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360,2649,312,94,854,113,1081,257
"06037573002","14000US06037573002","Census Tract 5730.02","Census Tract 5730.02, Los Angeles County, California","ca","140","00","ACSSF","0005739",,,,,"06","037",,,,"573002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,2598,607,41,214,0,578,48
"06037573003","14000US06037573003","Census Tract 5730.03","Census Tract 5730.03, Los Angeles County, California","ca","140","00","ACSSF","0005740",,,,,"06","037",,,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843,1094,104,11,405,0,181,48
"06037573004","14000US06037573004","Census Tract 5730.04","Census Tract 5730.04, Los Angeles County, California","ca","140","00","ACSSF","0005741",,,,,"06","037",,,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577,2181,1293,180,337,240,231,115
"06037573100","14000US06037573100","Census Tract 5731","Census Tract 5731, Los Angeles County, California","ca","140","00","ACSSF","0005742",,,,,"06","037",,,,"573100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7547,3694,1465,9,863,0,1412,104
"06037573201","14000US06037573201","Census Tract 5732.01","Census Tract 5732.01, Los Angeles County, California","ca","140","00","ACSSF","0005743",,,,,"06","037",,,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4597,2191,475,0,1044,0,746,141
"06037573202","14000US06037573202","Census Tract 5732.02","Census Tract 5732.02, Los Angeles County, California","ca","140","00","ACSSF","0005744",,,,,"06","037",,,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379,2913,1011,132,1144,0,1052,127
"06037573300","14000US06037573300","Census Tract 5733","Census Tract 5733, Los Angeles County, California","ca","140","00","ACSSF","0005745",,,,,"06","037",,,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4158,1368,741,0,1601,0,424,24
"06037573401","14000US06037573401","Census Tract 5734.01","Census Tract 5734.01, Los Angeles County, California","ca","140","00","ACSSF","0005746",,,,,"06","037",,,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,811,298,8,298,0,167,60
"06037573402","14000US06037573402","Census Tract 5734.02","Census Tract 5734.02, Los Angeles County, California","ca","140","00","ACSSF","0005747",,,,,"06","037",,,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6384,3187,466,0,1694,15,605,417
"06037573403","14000US06037573403","Census Tract 5734.03","Census Tract 5734.03, Los Angeles County, California","ca","140","00","ACSSF","0005748",,,,,"06","037",,,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3519,1698,541,0,918,6,288,68
"06037573601","14000US06037573601","Census Tract 5736.01","Census Tract 5736.01, Los Angeles County, California","ca","140","00","ACSSF","0005749",,,,,"06","037",,,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6402,4627,575,17,618,21,197,347
"06037573700","14000US06037573700","Census Tract 5737","Census Tract 5737, Los Angeles County, California","ca","140","00","ACSSF","0005750",,,,,"06","037",,,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009,3822,115,37,390,20,138,487
"06037573800","14000US06037573800","Census Tract 5738","Census Tract 5738, Los Angeles County, California","ca","140","00","ACSSF","0005751",,,,,"06","037",,,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4309,3133,99,242,288,56,141,350
"06037573902","14000US06037573902","Census Tract 5739.02","Census Tract 5739.02, Los Angeles County, California","ca","140","00","ACSSF","0005752",,,,,"06","037",,,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031,1382,107,17,218,0,125,182
"06037574000","14000US06037574000","Census Tract 5740","Census Tract 5740, Los Angeles County, California","ca","140","00","ACSSF","0005753",,,,,"06","037",,,,"574000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165,3837,260,22,538,0,111,397
"06037574100","14000US06037574100","Census Tract 5741","Census Tract 5741, Los Angeles County, California","ca","140","00","ACSSF","0005754",,,,,"06","037",,,,"574100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014,3750,130,73,528,0,193,340
"06037574201","14000US06037574201","Census Tract 5742.01","Census Tract 5742.01, Los Angeles County, California","ca","140","00","ACSSF","0005755",,,,,"06","037",,,,"574201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,2302,126,0,357,0,142,173
"06037574202","14000US06037574202","Census Tract 5742.02","Census Tract 5742.02, Los Angeles County, California","ca","140","00","ACSSF","0005756",,,,,"06","037",,,,"574202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251,1749,128,0,129,3,124,118
"06037574300","14000US06037574300","Census Tract 5743","Census Tract 5743, Los Angeles County, California","ca","140","00","ACSSF","0005757",,,,,"06","037",,,,"574300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6052,5107,61,61,500,0,81,242
"06037574400","14000US06037574400","Census Tract 5744","Census Tract 5744, Los Angeles County, California","ca","140","00","ACSSF","0005758",,,,,"06","037",,,,"574400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474,4435,248,0,454,12,100,225
"06037574500","14000US06037574500","Census Tract 5745","Census Tract 5745, Los Angeles County, California","ca","140","00","ACSSF","0005759",,,,,"06","037",,,,"574500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6631,4827,416,46,599,23,416,304
"06037574601","14000US06037574601","Census Tract 5746.01","Census Tract 5746.01, Los Angeles County, California","ca","140","00","ACSSF","0005760",,,,,"06","037",,,,"574601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276,1634,91,4,356,7,49,135
"06037574602","14000US06037574602","Census Tract 5746.02","Census Tract 5746.02, Los Angeles County, California","ca","140","00","ACSSF","0005761",,,,,"06","037",,,,"574602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291,985,19,0,183,0,42,62
"06037574700","14000US06037574700","Census Tract 5747","Census Tract 5747, Los Angeles County, California","ca","140","00","ACSSF","0005762",,,,,"06","037",,,,"574700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,111,15,0,4,0,3,0
"06037574800","14000US06037574800","Census Tract 5748","Census Tract 5748, Los Angeles County, California","ca","140","00","ACSSF","0005763",,,,,"06","037",,,,"574800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,2170,357,15,261,0,49,109
"06037574901","14000US06037574901","Census Tract 5749.01","Census Tract 5749.01, Los Angeles County, California","ca","140","00","ACSSF","0005764",,,,,"06","037",,,,"574901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697,2800,50,24,388,0,156,279
"06037574902","14000US06037574902","Census Tract 5749.02","Census Tract 5749.02, Los Angeles County, California","ca","140","00","ACSSF","0005765",,,,,"06","037",,,,"574902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5549,3044,713,35,1369,0,51,337
"06037575001","14000US06037575001","Census Tract 5750.01","Census Tract 5750.01, Los Angeles County, California","ca","140","00","ACSSF","0005766",,,,,"06","037",,,,"575001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688,2012,552,0,847,0,99,178
"06037575002","14000US06037575002","Census Tract 5750.02","Census Tract 5750.02, Los Angeles County, California","ca","140","00","ACSSF","0005767",,,,,"06","037",,,,"575002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4843,3018,428,0,810,0,407,180
"06037575101","14000US06037575101","Census Tract 5751.01","Census Tract 5751.01, Los Angeles County, California","ca","140","00","ACSSF","0005768",,,,,"06","037",,,,"575101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4339,2514,646,66,618,0,431,64
"06037575102","14000US06037575102","Census Tract 5751.02","Census Tract 5751.02, Los Angeles County, California","ca","140","00","ACSSF","0005769",,,,,"06","037",,,,"575102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4151,2142,376,20,773,0,687,153
"06037575103","14000US06037575103","Census Tract 5751.03","Census Tract 5751.03, Los Angeles County, California","ca","140","00","ACSSF","0005770",,,,,"06","037",,,,"575103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,2464,773,166,747,64,732,225
"06037575201","14000US06037575201","Census Tract 5752.01","Census Tract 5752.01, Los Angeles County, California","ca","140","00","ACSSF","0005771",,,,,"06","037",,,,"575201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772,1841,577,122,1368,0,684,180
"06037575202","14000US06037575202","Census Tract 5752.02","Census Tract 5752.02, Los Angeles County, California","ca","140","00","ACSSF","0005772",,,,,"06","037",,,,"575202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4175,2097,332,0,962,0,717,67
"06037575300","14000US06037575300","Census Tract 5753","Census Tract 5753, Los Angeles County, California","ca","140","00","ACSSF","0005773",,,,,"06","037",,,,"575300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4360,2009,600,41,857,31,737,85
"06037575401","14000US06037575401","Census Tract 5754.01","Census Tract 5754.01, Los Angeles County, California","ca","140","00","ACSSF","0005774",,,,,"06","037",,,,"575401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788,2743,472,185,117,0,1113,158
"06037575402","14000US06037575402","Census Tract 5754.02","Census Tract 5754.02, Los Angeles County, California","ca","140","00","ACSSF","0005775",,,,,"06","037",,,,"575402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4129,2360,271,90,191,0,1060,157
"06037575500","14000US06037575500","Census Tract 5755","Census Tract 5755, Los Angeles County, California","ca","140","00","ACSSF","0005776",,,,,"06","037",,,,"575500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,38,0,0,0,0,55,0
"06037575801","14000US06037575801","Census Tract 5758.01","Census Tract 5758.01, Los Angeles County, California","ca","140","00","ACSSF","0005777",,,,,"06","037",,,,"575801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254,1246,266,81,93,0,530,38
"06037575802","14000US06037575802","Census Tract 5758.02","Census Tract 5758.02, Los Angeles County, California","ca","140","00","ACSSF","0005778",,,,,"06","037",,,,"575802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5664,2789,461,285,307,139,1464,219
"06037575803","14000US06037575803","Census Tract 5758.03","Census Tract 5758.03, Los Angeles County, California","ca","140","00","ACSSF","0005779",,,,,"06","037",,,,"575803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3229,1643,260,11,348,0,791,176
"06037575901","14000US06037575901","Census Tract 5759.01","Census Tract 5759.01, Los Angeles County, California","ca","140","00","ACSSF","0005780",,,,,"06","037",,,,"575901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553,1693,714,71,267,0,603,205
"06037575902","14000US06037575902","Census Tract 5759.02","Census Tract 5759.02, Los Angeles County, California","ca","140","00","ACSSF","0005781",,,,,"06","037",,,,"575902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208,3268,802,56,416,0,452,214
